date,session_id,source,medium,campaign,device,sessions,engaged,page_views,duration_seconds,event_name,key_event_click_whatsapp
2026-08-17,102207,facebook,cpc,FB_Promo_Avaliacao,desktop,1,1,1,79.0,no_key_event,0
2026-08-17,102209,google,organic,(not set),mobile,1,1,2,63.0,no_key_event,0
2026-08-17,102205,google,maps,(not set),desktop,1,1,4,126.0,click_whatsapp,1
2026-08-17,102204,google,cpc,Pesquisa_Ortodontia,mobile,1,1,3,101.0,no_key_event,0
2026-08-17,102203,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-08-17,102202,google,cpc,Pesquisa_Implantes,mobile,1,1,2,94.0,no_key_event,0
2026-08-17,102206,google,cpc,Remarketing_Site,desktop,1,1,1,71.0,no_key_event,0
2026-08-18,102296,google,maps,(not set),mobile,1,1,2,59.0,click_whatsapp,1
2026-08-18,102290,(direct),(none),(not set),mobile,1,1,2,77.0,no_key_event,0
2026-08-18,102295,(direct),(none),(not set),mobile,1,1,1,98.0,no_key_event,0
2026-08-18,102294,instagram,social,(not set),mobile,1,0,4,42.0,no_key_event,0
2026-08-18,102293,google,cpc,Pesquisa_Clareamento,desktop,1,1,2,56.0,no_key_event,0
2026-08-18,102292,(direct),(none),(not set),mobile,1,1,2,89.0,no_key_event,0
2026-08-18,102291,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,4,22.0,no_key_event,0
2026-08-18,102289,google,cpc,Remarketing_Site,mobile,1,0,1,32.0,no_key_event,0
2026-08-18,102283,google,organic,(not set),desktop,1,1,3,107.0,no_key_event,0
2026-08-18,102287,google,organic,(not set),desktop,1,1,3,53.0,no_key_event,0
2026-08-18,102286,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,103.0,no_key_event,0
2026-08-18,102285,instagram,social,(not set),mobile,1,0,3,31.0,no_key_event,0
2026-08-18,102284,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,27.0,no_key_event,0
2026-08-18,102282,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-08-18,102281,(direct),(none),(not set),mobile,1,1,2,78.0,no_key_event,0
2026-08-18,102280,google,cpc,Pesquisa_Ortodontia,desktop,1,0,1,34.0,no_key_event,0
2026-08-18,102297,google,organic,(not set),mobile,1,1,3,74.0,no_key_event,0
2026-08-18,102288,(direct),(none),(not set),mobile,1,1,1,43.0,no_key_event,0
2026-08-18,102298,google,organic,(not set),mobile,1,1,2,97.0,click_whatsapp,1
2026-08-18,102279,google,cpc,Pesquisa_Ortodontia,desktop,1,0,4,24.0,no_key_event,0
2026-08-18,102300,google,cpc,Pesquisa_Implantes,mobile,1,1,2,71.0,no_key_event,0
2026-08-18,102317,google,cpc,Remarketing_Site,mobile,1,1,2,100.0,no_key_event,0
2026-08-18,102316,google,cpc,Remarketing_Site,tablet,1,1,2,45.0,no_key_event,0
2026-08-18,102315,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-08-18,102314,google,cpc,Pesquisa_Implantes,mobile,1,1,1,59.0,no_key_event,0
2026-08-18,102313,instagram,social,(not set),mobile,1,0,2,3.0,no_key_event,0
2026-08-18,102312,instagram,social,(not set),mobile,1,1,1,74.0,no_key_event,0
2026-08-18,102311,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,3.0,no_key_event,0
2026-08-18,102310,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,4,46.0,no_key_event,0
2026-08-18,102309,google,cpc,Pesquisa_Clareamento,mobile,1,1,4,77.0,no_key_event,0
2026-08-18,102308,(direct),(none),(not set),mobile,1,1,2,130.0,click_whatsapp,1
2026-08-18,102307,(direct),(none),(not set),mobile,1,0,1,41.0,no_key_event,0
2026-08-18,102306,(direct),(none),(not set),mobile,1,1,1,89.0,no_key_event,0
2026-08-18,102305,google,cpc,Pesquisa_Implantes,tablet,1,0,1,23.0,no_key_event,0
2026-08-18,102304,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,73.0,no_key_event,0
2026-08-18,102303,google,cpc,Remarketing_Site,mobile,1,0,1,18.0,no_key_event,0
2026-08-18,102302,google,cpc,Pesquisa_Implantes,mobile,1,0,3,39.0,no_key_event,0
2026-08-18,102301,google,cpc,Pesquisa_Clareamento,mobile,1,1,4,11.0,click_whatsapp,1
2026-08-18,102299,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,66.0,no_key_event,0
2026-08-18,102278,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,90.0,no_key_event,0
2026-08-18,102257,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-18,102276,instagram,social,(not set),mobile,1,0,1,22.0,no_key_event,0
2026-08-18,102254,google,organic,(not set),desktop,1,1,1,82.0,no_key_event,0
2026-08-18,102253,google,cpc,Remarketing_Site,mobile,1,1,2,66.0,no_key_event,0
2026-08-18,102252,google,organic,(not set),mobile,1,1,2,87.0,no_key_event,0
2026-08-18,102251,google,cpc,Remarketing_Site,mobile,1,1,2,98.0,no_key_event,0
2026-08-18,102250,google,cpc,Pesquisa_Implantes,desktop,1,0,2,27.0,no_key_event,0
2026-08-18,102249,google,organic,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-18,102247,google,maps,(not set),desktop,1,0,1,17.0,no_key_event,0
2026-08-18,102255,instagram,social,(not set),desktop,1,0,4,45.0,no_key_event,0
2026-08-18,102246,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,3.0,no_key_event,0
2026-08-18,102244,google,cpc,Remarketing_Site,desktop,1,1,4,90.0,no_key_event,0
2026-08-18,102243,(direct),(none),(not set),desktop,1,1,2,42.0,no_key_event,0
2026-08-18,102242,google,cpc,Remarketing_Site,mobile,1,0,2,11.0,no_key_event,0
2026-08-18,102241,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,76.0,no_key_event,0
2026-08-18,102240,google,cpc,Pesquisa_Clareamento,desktop,1,1,3,60.0,no_key_event,0
2026-08-18,102239,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,61.0,no_key_event,0
2026-08-18,102238,google,organic,(not set),mobile,1,1,4,40.0,no_key_event,0
2026-08-18,102245,google,organic,(not set),mobile,1,1,2,73.0,click_whatsapp,1
2026-08-18,102256,google,cpc,Pesquisa_Clareamento,mobile,1,0,3,3.0,no_key_event,0
2026-08-18,102248,google,cpc,Remarketing_Site,mobile,1,0,3,31.0,no_key_event,0
2026-08-18,102258,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,78.0,no_key_event,0
2026-08-18,102277,instagram,social,(not set),desktop,1,0,4,63.0,no_key_event,0
2026-08-18,102274,google,cpc,Remarketing_Site,mobile,1,0,1,29.0,no_key_event,0
2026-08-18,102273,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,68.0,no_key_event,0
2026-08-18,102272,google,cpc,Pesquisa_Ortodontia,desktop,1,0,1,44.0,no_key_event,0
2026-08-18,102271,google,organic,(not set),mobile,1,0,1,33.0,no_key_event,0
2026-08-18,102270,instagram,social,(not set),desktop,1,1,2,57.0,no_key_event,0
2026-08-18,102269,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,76.0,no_key_event,0
2026-08-18,102268,google,cpc,Remarketing_Site,mobile,1,1,1,73.0,no_key_event,0
2026-08-18,102267,(direct),(none),(not set),mobile,1,1,2,35.0,no_key_event,0
2026-08-18,102275,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,24.0,no_key_event,0
2026-08-18,102265,google,cpc,Pesquisa_Implantes,mobile,1,1,3,103.0,no_key_event,0
2026-08-18,102264,google,organic,(not set),desktop,1,1,2,99.0,no_key_event,0
2026-08-18,102263,google,organic,(not set),mobile,1,1,1,65.0,no_key_event,0
2026-08-18,102262,google,cpc,Remarketing_Site,mobile,1,1,2,79.0,no_key_event,0
2026-08-18,102261,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,83.0,no_key_event,0
2026-08-18,102260,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,13.0,no_key_event,0
2026-08-18,102259,google,cpc,Pesquisa_Ortodontia,mobile,1,0,3,56.0,no_key_event,0
2026-08-18,102266,google,organic,(not set),mobile,1,0,3,16.0,no_key_event,0
2026-08-19,102337,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-08-19,102338,google,organic,(not set),mobile,1,1,1,26.0,no_key_event,0
2026-08-19,102339,google,maps,(not set),mobile,1,1,2,99.0,click_whatsapp,1
2026-08-19,102340,google,cpc,Pesquisa_Clareamento,desktop,1,0,2,3.0,no_key_event,0
2026-08-19,102341,google,cpc,Remarketing_Site,mobile,1,1,1,68.0,click_whatsapp,1
2026-08-19,102342,google,maps,(not set),mobile,1,0,1,18.0,no_key_event,0
2026-08-19,102343,google,organic,(not set),mobile,1,1,2,70.0,no_key_event,0
2026-08-19,102344,google,cpc,Pesquisa_Implantes,mobile,1,0,1,30.0,no_key_event,0
2026-08-19,102349,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-08-19,102346,google,cpc,Remarketing_Site,mobile,1,1,2,53.0,click_whatsapp,1
2026-08-19,102347,instagram,social,(not set),desktop,1,0,2,11.0,no_key_event,0
2026-08-19,102348,google,cpc,Pesquisa_Ortodontia,desktop,1,0,4,37.0,no_key_event,0
2026-08-19,102350,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,44.0,no_key_event,0
2026-08-19,102351,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,3.0,no_key_event,0
2026-08-19,102352,facebook,cpc,FB_Implantes_Video,mobile,1,1,2,42.0,no_key_event,0
2026-08-19,102353,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,44.0,no_key_event,0
2026-08-19,102345,google,cpc,Remarketing_Site,mobile,1,1,3,86.0,no_key_event,0
2026-08-19,102336,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,3.0,no_key_event,0
2026-08-19,102354,instagram,social,(not set),desktop,1,0,2,37.0,no_key_event,0
2026-08-19,102334,(direct),(none),(not set),desktop,1,1,1,110.0,no_key_event,0
2026-08-19,102335,google,maps,(not set),mobile,1,1,3,74.0,no_key_event,0
2026-08-19,102318,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,74.0,no_key_event,0
2026-08-19,102319,google,maps,(not set),mobile,1,1,1,98.0,no_key_event,0
2026-08-19,102320,(direct),(none),(not set),mobile,1,1,2,58.0,no_key_event,0
2026-08-19,102322,google,cpc,Remarketing_Site,desktop,1,0,1,29.0,no_key_event,0
2026-08-19,102323,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,59.0,no_key_event,0
2026-08-19,102324,facebook,cpc,FB_Implantes_Video,desktop,1,0,2,3.0,no_key_event,0
2026-08-19,102325,google,maps,(not set),tablet,1,0,4,54.0,no_key_event,0
2026-08-19,102321,google,organic,(not set),mobile,1,1,2,56.0,no_key_event,0
2026-08-19,102327,google,maps,(not set),mobile,1,1,1,93.0,no_key_event,0
2026-08-19,102326,(direct),(none),(not set),mobile,1,1,1,59.0,no_key_event,0
2026-08-19,102332,google,cpc,Pesquisa_Implantes,mobile,1,1,4,58.0,no_key_event,0
2026-08-19,102331,google,cpc,Pesquisa_Implantes,desktop,1,0,3,3.0,no_key_event,0
2026-08-19,102333,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,2,3.0,no_key_event,0
2026-08-19,102329,google,cpc,Remarketing_Site,mobile,1,1,2,47.0,no_key_event,0
2026-08-19,102328,google,maps,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-19,102330,instagram,social,(not set),mobile,1,1,1,55.0,no_key_event,0
2026-08-20,102391,google,cpc,Pesquisa_Implantes,mobile,1,0,1,18.0,no_key_event,0
2026-08-20,102382,google,maps,(not set),mobile,1,1,3,87.0,click_whatsapp,1
2026-08-20,102384,google,cpc,Pesquisa_Implantes,desktop,1,1,2,97.0,no_key_event,0
2026-08-20,102385,google,cpc,Pesquisa_Ortodontia,desktop,1,1,2,7.0,no_key_event,0
2026-08-20,102386,instagram,social,(not set),desktop,1,1,3,80.0,no_key_event,0
2026-08-20,102387,instagram,social,(not set),mobile,1,0,1,19.0,no_key_event,0
2026-08-20,102388,facebook,cpc,FB_Promo_Avaliacao,desktop,1,0,1,48.0,no_key_event,0
2026-08-20,102389,google,organic,(not set),mobile,1,1,2,11.0,no_key_event,0
2026-08-20,102390,google,cpc,Pesquisa_Ortodontia,desktop,1,0,1,25.0,no_key_event,0
2026-08-20,102392,google,organic,(not set),desktop,1,1,2,88.0,no_key_event,0
2026-08-20,102401,google,cpc,Pesquisa_Clareamento,desktop,1,1,4,95.0,no_key_event,0
2026-08-20,102394,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,41.0,no_key_event,0
2026-08-20,102395,google,maps,(not set),mobile,1,1,2,77.0,no_key_event,0
2026-08-20,102396,instagram,social,(not set),mobile,1,1,3,87.0,no_key_event,0
2026-08-20,102397,instagram,social,(not set),mobile,1,1,2,28.0,no_key_event,0
2026-08-20,102398,instagram,social,(not set),mobile,1,0,4,17.0,no_key_event,0
2026-08-20,102399,(direct),(none),(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-20,102400,google,organic,(not set),mobile,1,1,2,98.0,no_key_event,0
2026-08-20,102381,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,117.0,no_key_event,0
2026-08-20,102402,instagram,social,(not set),mobile,1,0,1,14.0,no_key_event,0
2026-08-20,102403,google,organic,(not set),mobile,1,0,1,37.0,no_key_event,0
2026-08-20,102404,google,organic,(not set),mobile,1,0,2,57.0,no_key_event,0
2026-08-20,102393,google,cpc,Pesquisa_Clareamento,mobile,1,0,3,18.0,no_key_event,0
2026-08-20,102380,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,39.0,click_whatsapp,1
2026-08-20,102383,instagram,social,(not set),mobile,1,0,2,46.0,no_key_event,0
2026-08-20,102378,google,organic,(not set),mobile,1,0,3,3.0,no_key_event,0
2026-08-20,102379,google,organic,(not set),mobile,1,1,1,58.0,no_key_event,0
2026-08-20,102355,instagram,social,(not set),tablet,1,0,2,37.0,no_key_event,0
2026-08-20,102356,google,cpc,Remarketing_Site,desktop,1,0,4,37.0,no_key_event,0
2026-08-20,102357,instagram,social,(not set),desktop,1,1,1,112.0,no_key_event,0
2026-08-20,102358,google,maps,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-20,102359,(direct),(none),(not set),mobile,1,1,1,76.0,no_key_event,0
2026-08-20,102361,(direct),(none),(not set),desktop,1,1,2,30.0,no_key_event,0
2026-08-20,102362,google,organic,(not set),mobile,1,1,3,66.0,no_key_event,0
2026-08-20,102363,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,71.0,no_key_event,0
2026-08-20,102364,(direct),(none),(not set),mobile,1,1,1,75.0,no_key_event,0
2026-08-20,102365,google,cpc,Remarketing_Site,mobile,1,1,1,36.0,no_key_event,0
2026-08-20,102360,instagram,social,(not set),desktop,1,0,1,52.0,no_key_event,0
2026-08-20,102367,instagram,social,(not set),mobile,1,0,2,41.0,no_key_event,0
2026-08-20,102377,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,92.0,no_key_event,0
2026-08-20,102366,google,organic,(not set),desktop,1,1,1,62.0,no_key_event,0
2026-08-20,102376,google,cpc,Pesquisa_Clareamento,desktop,1,0,4,42.0,no_key_event,0
2026-08-20,102375,(direct),(none),(not set),desktop,1,0,4,6.0,no_key_event,0
2026-08-20,102373,facebook,cpc,FB_Implantes_Video,mobile,1,0,4,17.0,no_key_event,0
2026-08-20,102374,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,97.0,no_key_event,0
2026-08-20,102371,google,cpc,Pesquisa_Implantes,mobile,1,1,2,143.0,no_key_event,0
2026-08-20,102370,(direct),(none),(not set),mobile,1,0,1,59.0,no_key_event,0
2026-08-20,102369,google,organic,(not set),mobile,1,0,1,6.0,no_key_event,0
2026-08-20,102368,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,66.0,click_whatsapp,1
2026-08-20,102372,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,14.0,no_key_event,0
2026-08-21,102442,google,cpc,Pesquisa_Clareamento,tablet,1,1,4,87.0,no_key_event,0
2026-08-21,102439,google,cpc,Pesquisa_Implantes,desktop,1,0,1,8.0,no_key_event,0
2026-08-21,102441,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,4,128.0,no_key_event,0
2026-08-21,102440,instagram,social,(not set),desktop,1,1,1,65.0,no_key_event,0
2026-08-21,102438,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,3.0,no_key_event,0
2026-08-21,102433,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,97.0,no_key_event,0
2026-08-21,102436,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,50.0,no_key_event,0
2026-08-21,102435,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,11.0,no_key_event,0
2026-08-21,102434,instagram,social,(not set),mobile,1,1,2,20.0,no_key_event,0
2026-08-21,102443,google,organic,(not set),desktop,1,0,3,38.0,no_key_event,0
2026-08-21,102437,google,maps,(not set),desktop,1,1,2,62.0,click_whatsapp,1
2026-08-21,102444,google,organic,(not set),mobile,1,1,1,47.0,no_key_event,0
2026-08-21,102456,google,organic,(not set),mobile,1,0,2,8.0,no_key_event,0
2026-08-21,102446,google,maps,(not set),desktop,1,0,4,3.0,no_key_event,0
2026-08-21,102447,instagram,social,(not set),mobile,1,0,1,45.0,no_key_event,0
2026-08-21,102448,google,cpc,Pesquisa_Clareamento,desktop,1,1,4,91.0,no_key_event,0
2026-08-21,102449,(direct),(none),(not set),desktop,1,0,3,25.0,no_key_event,0
2026-08-21,102457,(direct),(none),(not set),mobile,1,1,1,50.0,no_key_event,0
2026-08-21,102451,google,organic,(not set),desktop,1,1,3,85.0,no_key_event,0
2026-08-21,102452,facebook,cpc,FB_Implantes_Video,mobile,1,1,4,81.0,no_key_event,0
2026-08-21,102453,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,82.0,no_key_event,0
2026-08-21,102454,google,maps,(not set),desktop,1,1,3,29.0,click_whatsapp,1
2026-08-21,102455,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,51.0,no_key_event,0
2026-08-21,102432,google,cpc,Pesquisa_Ortodontia,tablet,1,1,1,81.0,no_key_event,0
2026-08-21,102445,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,75.0,no_key_event,0
2026-08-21,102431,instagram,social,(not set),mobile,1,1,1,24.0,no_key_event,0
2026-08-21,102450,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,3.0,no_key_event,0
2026-08-21,102429,instagram,social,(not set),mobile,1,0,1,18.0,no_key_event,0
2026-08-21,102430,google,organic,(not set),mobile,1,1,1,66.0,no_key_event,0
2026-08-21,102405,instagram,social,(not set),mobile,1,1,1,56.0,no_key_event,0
2026-08-21,102406,google,cpc,Pesquisa_Ortodontia,desktop,1,0,4,43.0,no_key_event,0
2026-08-21,102407,(direct),(none),(not set),mobile,1,0,1,35.0,no_key_event,0
2026-08-21,102408,google,organic,(not set),mobile,1,1,2,77.0,click_whatsapp,1
2026-08-21,102409,facebook,cpc,FB_Implantes_Video,mobile,1,0,3,25.0,no_key_event,0
2026-08-21,102410,google,cpc,Pesquisa_Clareamento,tablet,1,0,1,36.0,no_key_event,0
2026-08-21,102411,google,cpc,Pesquisa_Implantes,mobile,1,1,1,34.0,no_key_event,0
2026-08-21,102413,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-08-21,102414,google,cpc,Pesquisa_Implantes,desktop,1,0,1,15.0,no_key_event,0
2026-08-21,102415,google,cpc,Remarketing_Site,mobile,1,0,1,27.0,no_key_event,0
2026-08-21,102416,google,organic,(not set),mobile,1,1,1,79.0,no_key_event,0
2026-08-21,102412,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,15.0,no_key_event,0
2026-08-21,102418,instagram,social,(not set),mobile,1,0,2,28.0,no_key_event,0
2026-08-21,102428,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,57.0,click_whatsapp,1
2026-08-21,102417,google,cpc,Pesquisa_Implantes,mobile,1,1,3,86.0,no_key_event,0
2026-08-21,102426,google,cpc,Pesquisa_Implantes,mobile,1,1,4,15.0,no_key_event,0
2026-08-21,102425,google,cpc,Pesquisa_Implantes,mobile,1,1,1,67.0,no_key_event,0
2026-08-21,102424,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,66.0,no_key_event,0
2026-08-21,102427,(direct),(none),(not set),mobile,1,1,1,64.0,no_key_event,0
2026-08-21,102422,google,maps,(not set),mobile,1,1,1,69.0,click_whatsapp,1
2026-08-21,102421,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,48.0,click_whatsapp,1
2026-08-21,102420,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,88.0,no_key_event,0
2026-08-21,102419,google,cpc,Remarketing_Site,mobile,1,1,1,92.0,no_key_event,0
2026-08-21,102423,facebook,cpc,FB_Promo_Avaliacao,desktop,1,0,1,3.0,no_key_event,0
2026-08-22,102470,(direct),(none),(not set),desktop,1,1,4,123.0,no_key_event,0
2026-08-22,102479,facebook,cpc,FB_Promo_Avaliacao,tablet,1,1,2,68.0,no_key_event,0
2026-08-22,102478,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,37.0,no_key_event,0
2026-08-22,102476,google,maps,(not set),mobile,1,1,2,47.0,no_key_event,0
2026-08-22,102475,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,3.0,no_key_event,0
2026-08-22,102474,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,23.0,no_key_event,0
2026-08-22,102473,google,cpc,Remarketing_Site,tablet,1,1,4,67.0,no_key_event,0
2026-08-22,102472,instagram,social,(not set),mobile,1,1,1,63.0,no_key_event,0
2026-08-22,102471,google,cpc,Remarketing_Site,desktop,1,0,1,3.0,no_key_event,0
2026-08-22,102469,google,maps,(not set),mobile,1,1,2,101.0,no_key_event,0
2026-08-22,102477,instagram,social,(not set),tablet,1,0,3,28.0,no_key_event,0
2026-08-22,102467,google,organic,(not set),mobile,1,1,1,28.0,no_key_event,0
2026-08-22,102468,google,organic,(not set),mobile,1,1,2,67.0,no_key_event,0
2026-08-22,102458,google,organic,(not set),mobile,1,1,2,82.0,no_key_event,0
2026-08-22,102460,google,organic,(not set),mobile,1,1,2,86.0,no_key_event,0
2026-08-22,102461,google,cpc,Remarketing_Site,mobile,1,0,3,15.0,no_key_event,0
2026-08-22,102459,google,organic,(not set),desktop,1,0,3,3.0,no_key_event,0
2026-08-22,102463,instagram,social,(not set),mobile,1,0,4,9.0,no_key_event,0
2026-08-22,102464,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-22,102465,google,organic,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-22,102466,google,cpc,Pesquisa_Clareamento,mobile,1,0,4,37.0,no_key_event,0
2026-08-22,102462,google,cpc,Remarketing_Site,mobile,1,1,2,57.0,no_key_event,0
2026-08-23,102499,(direct),(none),(not set),mobile,1,1,1,102.0,no_key_event,0
2026-08-23,102491,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,115.0,no_key_event,0
2026-08-23,102498,instagram,social,(not set),mobile,1,0,3,14.0,no_key_event,0
2026-08-23,102497,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,19.0,no_key_event,0
2026-08-23,102496,google,organic,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-23,102494,google,cpc,Remarketing_Site,mobile,1,0,3,24.0,no_key_event,0
2026-08-23,102493,google,organic,(not set),mobile,1,1,1,76.0,no_key_event,0
2026-08-23,102492,(direct),(none),(not set),mobile,1,1,1,40.0,no_key_event,0
2026-08-23,102490,instagram,social,(not set),mobile,1,1,2,39.0,click_whatsapp,1
2026-08-23,102495,google,cpc,Remarketing_Site,mobile,1,0,4,3.0,no_key_event,0
2026-08-23,102488,google,maps,(not set),mobile,1,1,1,43.0,no_key_event,0
2026-08-23,102487,instagram,social,(not set),mobile,1,0,3,32.0,no_key_event,0
2026-08-23,102486,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,72.0,no_key_event,0
2026-08-23,102485,google,organic,(not set),mobile,1,0,3,38.0,no_key_event,0
2026-08-23,102484,instagram,social,(not set),mobile,1,0,2,3.0,no_key_event,0
2026-08-23,102483,instagram,social,(not set),mobile,1,1,1,95.0,no_key_event,0
2026-08-23,102482,google,organic,(not set),mobile,1,0,1,41.0,no_key_event,0
2026-08-23,102481,google,cpc,Remarketing_Site,mobile,1,1,4,58.0,no_key_event,0
2026-08-23,102480,(direct),(none),(not set),mobile,1,1,2,73.0,no_key_event,0
2026-08-23,102489,google,cpc,Remarketing_Site,desktop,1,0,1,40.0,no_key_event,0
2026-08-24,102533,google,cpc,Remarketing_Site,mobile,1,1,2,46.0,no_key_event,0
2026-08-24,102532,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,96.0,no_key_event,0
2026-08-24,102531,(direct),(none),(not set),mobile,1,0,2,20.0,no_key_event,0
2026-08-24,102525,instagram,social,(not set),mobile,1,1,2,114.0,no_key_event,0
2026-08-24,102528,google,organic,(not set),tablet,1,1,1,60.0,no_key_event,0
2026-08-24,102527,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,54.0,no_key_event,0
2026-08-24,102526,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,3,3.0,no_key_event,0
2026-08-24,102534,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,56.0,no_key_event,0
2026-08-24,102529,google,cpc,Pesquisa_Implantes,tablet,1,1,2,42.0,no_key_event,0
2026-08-24,102535,google,maps,(not set),tablet,1,1,2,103.0,no_key_event,0
2026-08-24,102540,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,42.0,no_key_event,0
2026-08-24,102537,google,maps,(not set),mobile,1,1,2,98.0,no_key_event,0
2026-08-24,102538,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,50.0,no_key_event,0
2026-08-24,102539,google,cpc,Remarketing_Site,mobile,1,0,1,3.0,no_key_event,0
2026-08-24,102541,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,79.0,no_key_event,0
2026-08-24,102542,google,cpc,Pesquisa_Implantes,mobile,1,0,1,33.0,no_key_event,0
2026-08-24,102543,google,cpc,Pesquisa_Implantes,mobile,1,0,2,27.0,no_key_event,0
2026-08-24,102544,google,cpc,Remarketing_Site,mobile,1,0,3,82.0,no_key_event,0
2026-08-24,102545,instagram,social,(not set),mobile,1,0,2,20.0,no_key_event,0
2026-08-24,102546,google,cpc,Pesquisa_Clareamento,desktop,1,0,3,29.0,no_key_event,0
2026-08-24,102524,google,cpc,Pesquisa_Implantes,mobile,1,0,1,73.0,no_key_event,0
2026-08-24,102536,google,cpc,Pesquisa_Implantes,tablet,1,0,2,43.0,no_key_event,0
2026-08-24,102523,google,organic,(not set),mobile,1,1,2,79.0,no_key_event,0
2026-08-24,102530,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,43.0,no_key_event,0
2026-08-24,102521,google,organic,(not set),desktop,1,1,2,66.0,no_key_event,0
2026-08-24,102522,google,organic,(not set),desktop,1,1,2,34.0,no_key_event,0
2026-08-24,102500,google,maps,(not set),mobile,1,1,3,83.0,click_whatsapp,1
2026-08-24,102502,google,maps,(not set),mobile,1,1,2,63.0,no_key_event,0
2026-08-24,102503,google,cpc,Pesquisa_Implantes,mobile,1,0,2,28.0,no_key_event,0
2026-08-24,102504,(direct),(none),(not set),mobile,1,1,1,82.0,no_key_event,0
2026-08-24,102505,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,63.0,no_key_event,0
